timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2020-07-28 11:10:00,25.425000000000004,47.12800000000001,24.717999999999996,48.312,21.63,93.6,25.0,99.89999999999999,21.91,56.879999999999995,4.0,1.0,1.0,1.0
2020-07-28 11:20:00,25.420000000000005,47.06,24.714,48.180000000000014,21.549999999999997,85.4,24.98,99.89999999999999,21.699999999999996,57.279999999999994,4.0,1.0,1.0,1.0
2020-07-28 11:30:00,25.425000000000004,46.804,24.749999999999996,48.096999999999994,21.490000000000002,84.9,24.860000000000007,99.89999999999999,21.62,57.08,4.0,1.0,1.0,1.0
2020-07-28 11:40:00,25.425000000000004,46.706,24.819999999999997,47.875,21.400000000000002,89.9,24.800000000000004,99.89999999999999,21.68,56.74000000000001,4.0,1.0,1.0,1.0
2020-07-28 11:50:00,25.428000000000004,46.748000000000005,24.819999999999997,47.75800000000001,21.410000000000004,93.0,24.800000000000004,99.89999999999999,21.499999999999996,57.18000000000001,4.0,1.0,1.0,1.0
2020-07-28 12:00:00,25.460000000000004,46.56,24.819999999999997,47.501,21.5,92.9,24.800000000000004,99.89999999999999,21.71,56.779999999999994,4.0,1.0,1.0,1.0
2020-07-28 12:10:00,25.420000000000005,46.412,24.819999999999997,47.30799999999999,21.549999999999997,90.6,24.800000000000004,99.89999999999999,21.619999999999997,56.81,4.0,1.0,1.0,1.0
2020-07-28 12:20:00,25.43,46.271,24.819999999999997,47.104000000000006,21.5,80.6,24.800000000000004,99.89999999999999,21.44,57.5,4.0,1.0,1.0,1.0
2020-07-28 12:30:00,25.440000000000005,46.128,24.817999999999998,46.904,21.509999999999998,72.1,25.0,99.89999999999999,21.58,57.17999999999999,4.0,1.0,1.0,1.0
2020-07-28 12:40:00,25.43,45.815,24.819999999999997,46.782,21.639999999999997,48.1,25.0,99.89999999999999,21.720000000000002,56.02,4.0,1.0,1.0,1.0
2020-07-28 12:50:00,25.430000000000007,45.804,24.819999999999997,46.707,21.569999999999997,28.4,25.0,99.89999999999999,21.439999999999998,57.720000000000006,4.0,1.0,1.0,1.0
2020-07-28 13:00:00,25.420000000000005,45.562,24.819999999999997,46.555,21.639999999999997,10.0,25.059999999999995,99.89999999999999,21.68,56.709999999999994,4.0,1.0,1.0,1.0
2020-07-28 13:10:00,25.499000000000002,45.23100000000001,24.817999999999994,46.487,21.65,2.6,25.0,99.89999999999999,21.6,56.98,4.0,1.0,1.0,1.0
